type,status,progress,heroes,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,hero_11,hero_12,health_1,health_2,health_3,health_4,health_5,health_6,health_7,health_8,health_9,health_10,health_11,health_12,ult_1,ult_2,ult_3,ult_4,ult_5,ult_6,ult_7,ult_8,ult_9,ult_10,ult_11,ult_12,ult_use_1,ult_use_2,ult_use_3,ult_use_4,ult_use_5,ult_use_6,ult_use_7,ult_use_8,ult_use_9,ult_use_10,ult_use_11,ult_use_12,elim_1,elim_2,elim_3,elim_4,elim_5,elim_6,elim_7,elim_8,elim_9,elim_10,elim_11,elim_12
,2,52,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,0,1,1,1,1,1,1,1,1,1,32,7,1,57,65,100,100,32,19,36,7,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,0,0,1,1,1,1,1,1,0,1,32,7,2,57,65,100,100,32,32,37,7,100,,,,,,,,,,,,,,,,9,,,,,,,6,
,2,51,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,1,0,1,1,1,1,1,1,0,1,33,7,2,57,65,100,100,32,32,37,8,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,1,0,1,1,1,1,1,1,0,1,33,11,2,58,66,100,100,32,33,37,8,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,1,0,1,1,1,1,1,1,0,1,33,11,2,58,67,100,100,33,33,37,8,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,1,0,1,1,1,1,1,1,0,1,38,15,3,58,68,100,100,33,33,37,9,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,1,0,1,1,1,1,1,1,0,1,38,17,3,58,72,100,100,33,34,37,9,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,1,0,1,1,1,1,1,1,0,1,39,17,3,59,72,100,100,37,34,39,9,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,1,0,1,1,1,1,1,1,0,1,42,17,3,59,73,100,100,37,34,39,10,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,1,0,1,1,1,1,1,1,0,1,46,18,3,59,73,100,100,41,35,41,10,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,1,0,1,1,1,1,1,1,0,1,46,18,4,60,73,100,100,42,35,43,10,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,47,18,4,60,74,100,100,46,35,43,0,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,48,19,4,60,74,100,100,49,36,43,0,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50.5,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,48,28,5,60,78,100,100,54,36,44,0,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50.5,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,0,1,1,1,1,1,1,1,48,28,10,61,78,100,100,56,53,44,1,100,,,,,,,,,,,,,,,,,9,,,,,,,
,2,50,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,0,1,1,1,1,1,1,1,51,31,11,61,78,100,100,56,58,44,1,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,0,1,1,1,1,1,1,1,55,32,11,61,79,100,100,56,59,45,1,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,0,1,1,1,1,1,1,1,56,32,11,62,79,100,100,56,59,47,2,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,0,1,1,1,1,1,1,1,56,32,11,62,79,100,100,57,59,48,2,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,0,1,1,1,1,1,1,1,56,33,11,62,79,100,100,57,60,49,3,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,0,1,1,1,1,1,1,1,56,33,12,64,80,100,100,57,60,49,3,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,0,1,1,1,1,1,1,1,57,33,12,64,80,100,100,58,60,51,3,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,0,1,1,1,1,1,1,1,57,33,12,64,80,100,100,63,61,53,4,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,0,1,1,1,1,1,1,1,58,34,12,65,81,100,100,64,61,53,4,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,61,34,13,68,81,100,100,65,61,55,5,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,63,34,14,71,81,100,100,65,62,56,5,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,65,35,16,73,82,100,100,66,62,56,5,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,66,35,16,76,82,100,100,66,62,56,7,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,72,35,16,78,82,100,100,66,63,57,7,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,72,37,17,78,83,100,100,71,63,57,8,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,73,37,17,81,83,100,100,71,63,58,8,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,82,38,24,86,83,100,100,71,63,59,16,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,87,38,27,86,84,100,100,71,64,59,16,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,87,38,30,86,84,100,100,76,64,60,17,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,88,38,31,89,84,100,100,78,64,60,17,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,88,39,31,90,85,100,100,78,65,61,17,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,88,39,32,91,85,100,100,81,65,66,18,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,88,41,32,93,87,100,100,88,65,69,18,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,92,41,32,96,88,100,100,90,66,70,19,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,92,42,32,99,88,100,100,91,66,70,19,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,92,42,32,100,98,100,100,92,66,72,22,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,95,42,33,100,99,100,100,94,67,73,26,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,100,42,34,100,49.5,100,100,99,72,74,26,100,,,,,1,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,100,43,34,100,0,100,100,100,72,75,27,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,53,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,100,46,34,100,0,100,100,100,73,75,30,0,,,,,1,,,,,,,1,,,,,,,,,,,,
,2,53,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,100,48,34,100,0,100,100,100,73,75,30,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,100,51,35,100,0,100,100,100,73,79,31,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,100,54,37,100,1,100,100,100,74,83,33,1,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,100,54,37,100,1,100,100,100,74,85,33,1,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,100,60,37,100,1,100,100,100,74,85,35,1,,,,,,,,,,,,,,,,,,,,,,,,
,2,55,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,0,1,1,100,71,46,100,3,100,100,100,75,87,38,2,,,,,,,,,,,,,,,,,,,,,,5,,
,2,55,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,0,1,1,100,71,48,100,5,100,100,100,77,89,38,2,,,,,,,,,,,,,,,,,,,,,,,,
,2,55,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,0,1,1,100,72,49,100,6,100,1,0,80,90,42,2,,,,,,,1,1,,,,,,,,,,,,,,,,
,2,56,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,0,1,1,100,74,52,100,6,100,3,0,83,91,47,2,,,,,,,,,,,,,,,,,,,,,,,,
,2,56,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,0,0,1,3,77,54,100,9,100,3,4,83,91,48,3,1,,,,,,,,,,,,,,,,,,,,,,6,
,2,56,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,0,0,1,3,81,54,1,13,100,7,4,83,91,48,12,,,,1,,,,,,,,,,,,,,,,,,,,
,2,56,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,0,0,1,7,86,57,1,19,1,11,6,84,91,49,12,,,,,,1,,,,,,,,,,,,,,,,,,
,2,56,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,0,0,0,1,7,90,57,2,26,2,14,8,84,91,49,13,,,,,,,,,,,,,,,,,,,,,3,,,
,2,56,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,1,1,1,0,0,0,1,7,90,63,2,32,100,14,10,84,92,49,13,,,,,,,,,,,,,,8,,,,,,,,,,
,2,56,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,1,0,0,0,0,0,1,7,90,65,2,34,100,14,11,85,92,50,13,,,,,,,,,,,,,,,,,,,3,5,,,,
,2,56,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,1,0,0,0,0,0,1,7,91,68,3,34,100,14,11,85,92,50,13,,,,,,,,,,,,,,,,,,,,,,,,
,2,57,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,0,0,0,0,1,0,1,8,91,68,3,34,3,15,11,85,92,51,23,,,,,,,,,,,,,,,,,,12,,,,,,
,2,57,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,0,0,0,0,1,0,1,8,91,68,3,35,3,15,11,86,92,51,23,,,,,,,,,,,,,,,,,,,,,,,,
,2,58,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,0,0,0,0,1,1,1,8,91,68,3,35,4,15,11,86,92,51,23,,,,,,,,,,,,,,,,,,,,,,,,
,2,59,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,0,0,0,0,1,1,1,8,92,69,4,40,4,15,12,86,93,52,31,,,,,,,,,,,,,,,,,,,,,,,,
,2,59,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,0,0,0,0,1,1,1,9,92,69,4,44,4,15,12,87,93,52,39,,,,,,,,,,,,,,,,,,,,,,,,
,2,60,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,0,0,0,1,1,1,1,9,92,69,4,45,5,16,12,87,93,52,44,,,,,,,,,,,,,,,,,,,,,,,,
,2,60,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,0,0,0,1,1,1,1,12,93,69,4,45,5,16,12,87,93,53,51,,,,,,,,,,,,,,,,,,,,,,,,
,2,61,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,0,1,0,1,1,1,1,13,93,69,5,45,5,16,13,88,93,53,52,,,,,,,,,,,,,,,,,,,,,,,,
,2,62,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,0,1,1,1,1,1,1,13,93,70,5,46,6,16,13,88,93,54,52,,,,,,,,,,,,,,,,,,,,,,,,
,2,63,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,0,1,1,1,1,1,1,18,94,70,5,46,6,17,13,88,94,54,52,,,,,,,,,,,,,,,,,,,,,,,,
,2,63,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,18,94,70,6,46,6,17,13,89,94,54,52,,,,,,,,,,,,,,,,,,,,,,,,
,2,63,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,21,94,70,7,47,6,17,14,89,94,55,53,,,,,,,,,,,,,,,,,,,,,,,,
,2,63,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,24,94,71,12,47,7,17,14,89,94,55,53,,,,,,,,,,,,,,,,,,,,,,,,
,2,63,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,24,95,71,12,47,7,18,14,90,94,56,53,,,,,,,,,,,,,,,,,,,,,,,,
,2,63,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,24,95,71,13,48,7,18,14,90,95,56,54,,,,,,,,,,,,,,,,,,,,,,,,
,2,63,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,24,95,71,13,48,8,18,15,90,95,56,54,,,,,,,,,,,,,,,,,,,,,,,,
,2,63,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,25,96,71,13,48,8,18,15,91,95,57,54,,,,,,,,,,,,,,,,,,,,,,,,
,2,63,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,28,96,72,14,49,8,19,15,91,95,57,55,,,,,,,,,,,,,,,,,,,,,,,,
,2,63,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,28,100,72,14,53,9,22,15,91,95,58,55,,,,,,,,,,,,,,,,,,,,,,,,
,2,63,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,29,100,72,14,57,9,22,16,92,95,59,67,,,,,,,,,,,,,,,,,,,,,,,,
,2,63,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,1,1,1,1,1,1,0,29,100,74,16,59,9,23,16,92,96,65,71,,,,,,,,,,,,,,12,,,,,,,,,,5
,2,63,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,1,1,1,1,1,1,0,29,100,74,18,59,10,23,16,92,96,65,71,,,,,,,,,,,,,,,,,,,,,,,,
,2,63,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,1,1,1,1,1,1,0,29,100,74,20,60,11,23,16,93,96,65,72,,,,,,,,,,,,,,,,,,,,,,,,
,2,63,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,1,1,1,1,1,1,0,30,100,75,21,60,11,23,16,93,96,68,72,,,,,,,,,,,,,,,,,,,,,,,,
,2,63,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,1,1,1,1,1,1,0,30,100,79,21,60,11,24,17,93,96,69,72,,,,,,,,,,,,,,,,,,,,,,,,
,2,63,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,1,1,1,1,1,1,0,30,100,79,21,61,12,24,17,94,98,70,73,,,,,,,,,,,,,,,,,,,,,,,,
,2,64,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,1,1,1,1,1,1,0,31,100,79,21,61,12,24,18,94,100,70,73,,,,,,,,,,,,,,,,,,,,,,,,
,2,64,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,1,1,1,1,1,1,0,31,100,80,22,61,12,24,18,94,100,70,73,,,,,,,,,,,,,,,,,,,,,,,,
,2,65,,0,8,22,14,29,6,0,30,19,4,26,9,1,0,1,1,1,1,1,1,1,1,1,0,31,100,80,22,62,13,25,19,94,100,71,74,,,,,,,,,,,,,,,,,,,,,,,,
,2,65,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,0,32,100,80,22,62,13,28,19,95,100,71,74,,,,,,,,,,,,,,,,,,,,,,,,
,2,65,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,35,100,80,23,62,14,28,21,95,100,72,74,,,,,,,,,,,,,,,,,,,,,,,,
,2,65,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,38,100,81,25,73,15,29,24,95,100,73,74,,,,,,,,,,,,,,,,,,,,,,,,
,2,65,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,42,100,81,26,73,15,29,25,96,100,74,75,,,,,,,,,,,,,,,,,,,,,,,,
,2,66,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,42,100,84,26,74,16,32,25,96,100,75,75,,,,,,,,,,,,,,,,,,,,,,,,
,2,66,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,42,100,84,27,74,17,36,25,96,100,77,75,,,,,,,,,,,,,,,,,,,,,,,,
,2,67,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,45,100,90,29,76,17,37,25,97,100,80,76,,,,,,,,,,,,,,,,,,,,,,,,
,2,68,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,50,100,91,32,77,18,42,26,97,100,81,76,,,,,,,,,,,,,,,,,,,,,,,,
,2,69,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,50,100,93,34,78,19,43,26,97,100,84,76,,,,,,,,,,,,,,,,,,,,,,,,
,2,69,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,50,100,93,34,78,19,44,26,98,100,84,77,,,,,,,,,,,,,,,,,,,,,,,,
,2,69,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,50,100,93,35,79,22,44,26,98,100,88,77,,,,,,,,,,,,,,,,,,,,,,,,
,2,69,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,53,100,94,35,79,24,44,27,98,100,97,77,,,,,,,,,,,,,,,,,,,,,,,,
,2,69,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,53,100,97,38,80,25,44,33,99,100,99,77,,,,,,,,,,,,,,,,,,,,,,,,
,2,69,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,54,100,100,41,80,26,45,41,100,100,100,78,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,54,100,100,41,89,28,45,42,100,100,100,78,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,54,100,100,42,89,29,45,45,100,100,100,78,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,54,100,100,42,90,29,51,47,100,100,100,79,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,55,100,100,43,92,29,52,47,100,100,100,79,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,0,1,1,1,1,1,1,1,1,1,55,100,100,43,93,29,55,48,100,100,100,79,,,,,,,,,,,,,,,10,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,0,1,1,1,1,1,1,1,1,1,55,100,100,43,93,31,55,51,100,100,100,80,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,0,1,1,1,1,1,1,1,1,1,58,100,100,44,93,0,56,52,100,1,100,80,,,,,,,,,,1,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,0,1,1,1,1,1,1,1,1,1,62,100,100,44,94,4,56,58,100,3,100,80,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,0,1,1,0,1,1,1,1,1,1,62,100,100,44,100,32,56,59,100,5,100,80,,,,,,,,,,,,,,,,,,8,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,0,1,1,0,1,1,1,1,1,1,63,100,100,44,100,32,56,61,100,6,100,81,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,0,1,1,0,1,1,1,1,1,1,73,100,100,45,100,33,56,61,100,6,100,83,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,0,1,1,0,1,1,1,1,1,1,78,100,100,47,100,33,57,61,100,7,100,83,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,0,1,1,0,1,1,1,1,1,1,79,100,100,51,100,33,57,62,100,8,100,83,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,0,1,1,0,1,1,1,1,1,1,84,100,100,57,100,34,57,62,100,10,100,83,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,0,1,1,1,1,1,1,84,100,100,59,100,34,61,62,100,11,100,84,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,0,1,1,1,1,1,1,87,100,100,63,100,34,61,62,100,12,100,84,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,0,1,1,1,1,1,1,88,100,100,64,100,35,61,63,100,12,100,84,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,0,1,1,1,1,1,1,88,100,100,64,100,35,62,63,100,13,100,85,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,88,100,100,64,100,35,62,63,100,13,100,85,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,89,100,100,65,100,35,62,65,100,13,100,85,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,89,100,100,68,100,36,63,66,100,14,100,86,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,89,100,100,68,100,36,63,66,100,14,100,86,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,89,100,100,68,100,36,63,70,100,14,100,86,,,,,,,,,,,,,,,,,,,,,,,,
,2,69,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,90,100,0,69,100,37,63,70,100,14,100,86,,,1,,,,,,,,,,,,,,,,,,,,,
,2,69,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,90,100,0,69,100,37,64,71,100,14,100,87,,,,,,,,,,,,,,,,,,,,,,,,
,2,69,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,90,100,0,70,100,38,64,77,100,15,100,87,,,,,,,,,,,,,,,,,,,,,,,,
,2,69,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,90,100,0,74,100,38,64,77,100,16,100,87,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,91,100,0,76,100,38,70,80,100,16,100,88,,,,,,,,,,,,,,,,,,,,,,,,
,2,70,,0,8,22,14,29,6,0,30,19,4,26,9,1,1,1,1,1,1,1,1,1,1,1,1,91,100,1,77,100,38,70,80,100,16,100,88,,,,,,,,,,,,,,,,,,,,,,,,
